ID,Date,Amount,Vendor,Description,Category,SubCategory,Person,PaymentMode,RecurrenceType,Notes,ImportSessionID
11013,2018-09-08,200,"Breakfast","Breakfast","food","","",UPI,must,"",
11012,2018-09-10,1000,"Diesel","Diesel - I20","petrol-diesel","","",UPI,must,"",
11009,2018-09-11,300,"Petrol for 2 wheeler","Petrol for 2 wheeler","petrol-diesel","","",UPI,must,"",
11010,2018-09-11,430,"Dinner","Dinner - Dosa for all","food","","",UPI,must,"",
11011,2018-09-11,1000,"Ganesha Party adv","Ganesha Party adv","food","","",UPI,must,"",
11006,2018-09-12,180,"Badam Milk","Badam Milk","food","","",UPI,must,"",
11007,2018-09-12,200,"Ganesha festival","Ganesha festival - flowers","festival","","",UPI,must,"",
11008,2018-09-12,60,"Light Dinner","Light Dinner","food","","",UPI,must,"",
11005,2018-09-14,23101,"Ganesha Contribution","Ganesha Contribution","pooja","","",UPI,onetime,"",
11004,2018-09-16,1000,"Paytm for Venkatesh","Paytm for Venkatesh - beeda and vinutha -ornaments","functions","paan","Family",UPI,must,"",
11002,2018-09-17,60,"Juice","Juice","food","","",UPI,must,"",
11003,2018-09-17,7758,"Birla Sunlife insurance premium","Birla Sunlife insurance premium","child-insurance","","",UPI,must,"",
10998,2018-09-19,100,"Breakfast for kids","Breakfast for kids","food","","",UPI,must,"",
10999,2018-09-19,60,"Juice","Juice","food","","",UPI,must,"",
11000,2018-09-19,1000,"Chappal for Self","Chappal for Self","shoes","","",UPI,must,"",
11001,2018-09-19,530,"Activa Servicing","Activa Servicing","vehicle-expense","","",UPI,must,"",
10997,2018-09-20,365,"Landline Phone bill","Landline Phone bill","mobile-telephone","","Family",UPI,must,"",
10993,2018-09-21,1853,"Dinner with College Friends","Dinner with College Friends","food","","",UPI,onetime,"",
10994,2018-09-21,60,"Cab charge","Cab charge","Travel","","",UPI,must,"",
10995,2018-09-21,30,"Peanuts","Peanuts","food","","",UPI,must,"",
10996,2018-09-21,30,"Oranges","Oranges","food","","",UPI,must,"",
10992,2018-09-23,110,"Dosa+ Guava","Dosa+ Guava","food","","",UPI,must,"",
10991,2018-09-24,230,"Paper plates","Paper plates","food","","",UPI,must,"",
10990,2018-09-25,45,"Tender coconut","Tender coconut","food","","",UPI,must,"",
10984,2018-09-27,85,"Auto charges","Auto charges","Travel","","",UPI,must,"",
10985,2018-09-27,121,"Medicines","Medicines","medical","medicines","Vinutha",UPI,must,"",
10986,2018-09-27,120,"ORS","ORS","medical","medicines","Vinutha",UPI,must,"",
10987,2018-09-27,145,"Idli, Dosa","Idli, Dosa","food","","",UPI,must,"",
10988,2018-09-27,50,"Apple","Apple","food","","",UPI,must,"",
10989,2018-09-27,350,"Dinner, evening party","Dinner, evening party","food","","",UPI,must,"",
10981,2018-09-28,100,"Petrol for 2 wheeler","Petrol for 2 wheeler","petrol-diesel","","",UPI,must,"",
10982,2018-09-28,2500,"Milaap donation","Milaap donation","donation","","",UPI,onetime,"",
10983,2018-09-28,1180,"Norton Antivirus subscription renewal","Norton Antivirus subscription renewal","house-repair","","",UPI,onetime,"",
10980,2018-10-01,1190,"Dominos","Dominos","food","","",UPI,must,"",
10979,2018-10-03,359,"Lunch with Gooty","Lunch with Gooty","food","","",UPI,must,"",
10977,2018-10-04,1298,"Airtel Bill","Airtel Bill","mobile-telephone","","Family",UPI,must,"",
10978,2018-10-04,6000,"TV Loan payment","TV Loan payment","tvloan","","",UPI,must,"",
10975,2018-10-05,29000,"House Monthly expenses","House Monthly expenses","house-monthly","","",UPI,must,"",
10976,2018-10-05,4500,"Vinutha Monthly expenses","Vinutha Monthly expenses","vinutha-monthly expense","","",UPI,must,"",
10974,2018-10-06,450,"Breakfast","Breakfast - GP","food","","",UPI,must,"",
10972,2018-10-09,1000,"Mamanya Outing","Mamanya Outing - Oct","Travel","","",UPI,must,"",
10973,2018-10-09,2071,"Reliance Mart groceries","Reliance Mart groceries","food","","",UPI,must,"",
10970,2018-10-10,2500,"Diesel","Diesel - I20 - Nanjangud","petrol-diesel","","",UPI,must,"",
10971,2018-10-10,2000,"Food Expenses","Food Expenses","food","","",UPI,must,"",
10969,2018-10-11,140,"Food Expenses","Food Expenses","food","","",UPI,must,"",
10965,2018-10-12,150,"Breakfast","Breakfast","food","","",UPI,must,"",
10966,2018-10-12,90,"Fruit","Fruit","food","","",UPI,must,"",
10967,2018-10-12,90,"Bonda","Bonda","food","","",UPI,must,"",
10968,2018-10-12,30,"Medicine","Medicine - vinutha","medical","medicines","Vinutha",UPI,must,"",
10964,2018-10-15,2500,"Milaap donation","Milaap donation","donation","","",UPI,nicetohave,"",
10963,2018-10-16,2000,"Mutton","Mutton","festival","","",UPI,must,"",
10962,2018-10-17,1340,"Chicken, Kalegi","Chicken, Kalegi","festival","","",UPI,must,"",
10957,2018-10-18,7759,"Birla Sunlife insurance premium","Birla Sunlife insurance premium","child-insurance","","",UPI,must,"",
10958,2018-10-18,170,"Sweets","Sweets","food","","",UPI,must,"",
10959,2018-10-18,780,"Apple, Flower, Paneer, Coconut, Thums up, Beer","Apple, Flower, Paneer, Coconut, Thums up, Beer","festival","","",UPI,must,"",
10960,2018-10-18,1367,"Hotel Breakfast","Hotel Breakfast","food","","",UPI,must,"",
10961,2018-10-18,200,"Macdonalds -kishan, smitha","Macdonalds -kishan, smitha","festival","","",UPI,must,"",
10954,2018-10-19,355,"BSNL Telephone Bill","BSNL Telephone Bill","mobile-telephone","","Family",UPI,must,"",
10955,2018-10-19,599,"OLA Cabs Ola Money","OLA Cabs Ola Money","Travel","","",UPI,must,"",
10956,2018-10-19,3000,"Milaap donation","Milaap donation","donation","","",UPI,nicetohave,"",
10953,2018-10-20,600,"Gundu Pullav","Gundu Pullav","food","","",UPI,must,"",
10951,2018-10-21,135,"Toll fee","Toll fee - PF office","Travel","","",UPI,must,"",
10952,2018-10-21,80,"Juice","Juice","food","","",UPI,must,"",
10948,2018-10-22,990,"Food items for Travel","Food items for Travel","food","","",UPI,onetime,"",
10949,2018-10-22,2000,"To Mother","To Mother","house-monthly","","",UPI,must,"",
10950,2018-10-22,500,"bathroom screen","bathroom screen","house-items","","",UPI,must,"",
10944,2018-10-23,260,"Guru","Guru - breakfast","food","","",UPI,onetime,"",
10945,2018-10-23,2543.11,"Diesel for I20","Diesel for I20","petrol-diesel","","",UPI,onetime,"",
10946,2018-10-23,60,"Entrance Fee","Entrance Fee - Tamilnadu bandiforest","Travel","","",UPI,onetime,"",
10947,2018-10-23,920,"A2B Restaurant","A2B Restaurant","food","","",UPI,onetime,"",
10934,2018-10-24,350,"Train Ticket","Train Ticket","Travel","","",UPI,onetime,"",
10935,2018-10-24,380,"A2B Restaurant","A2B Restaurant","food","","",UPI,onetime,"",
10936,2018-10-24,360,"Pykara Lake","Pykara Lake - Boat","Travel","","",UPI,onetime,"",
10937,2018-10-24,450,"Auto to conoor","Auto to conoor","Travel","","",UPI,onetime,"",
10938,2018-10-24,60,"Rly Station parking charges","Rly Station parking charges","Travel","","",UPI,onetime,"",
10939,2018-10-24,1250,"Hyderabad Biriyani food","Hyderabad Biriyani food","food","","",UPI,onetime,"",
10940,2018-10-24,200,"Monkey caps+socks","Monkey caps+socks","clothes","","",UPI,onetime,"",
10941,2018-10-24,36,"Badam Milk","Badam Milk","food","","",UPI,onetime,"",
10942,2018-10-24,375,"activities in sterling ooty","activities in sterling ooty","kids","","",UPI,onetime,"",
10943,2018-10-24,2000,"Diesel for I20","Diesel for I20","petrol-diesel","","",UPI,onetime,"",
10922,2018-10-25,2518,"Sterling ooty charges","Sterling ooty charges","Travel","","",UPI,onetime,"",
10923,2018-10-25,2000,"Dinner and Breakfast","Dinner and Breakfast","food","","",UPI,onetime,"",
10924,2018-10-25,30,"Doddabeta","Doddabeta","Travel","","",UPI,onetime,"",
10925,2018-10-25,120,"Ice cream","Ice cream","food","","",UPI,onetime,"",
10926,2018-10-25,60,"Group photo","Group photo","Travel","","",UPI,onetime,"",
10927,2018-10-25,560,"Choclates","Choclates","food","","",UPI,onetime,"",
10928,2018-10-25,532,"Oils","Oils","Travel","","",UPI,onetime,"",
10929,2018-10-25,70,"Tea and Popcorn","Tea and Popcorn","food","","",UPI,onetime,"",
10930,2018-10-25,450,"Lunch at saravana bhavan","Lunch at saravana bhavan","food","","",UPI,onetime,"",
10931,2018-10-25,80,"Tea","Tea","food","","",UPI,onetime,"",
10932,2018-10-25,1670,"Dinner at sterling kodai valley","Dinner at sterling kodai valley","food","","",UPI,onetime,"",
10933,2018-10-25,140,"Tips","Tips","Travel","","",UPI,onetime,"",
10913,2018-10-26,320,"Breakfast","Breakfast","food","","",UPI,onetime,"",
10914,2018-10-26,100,"Entry fees","Entry fees","Travel","","",UPI,onetime,"",
10915,2018-10-26,110,"Food items","Food items","food","","",UPI,onetime,"",
10916,2018-10-26,100,"Choclates","Choclates","food","","",UPI,onetime,"",
10917,2018-10-26,160,"Glouse, bracelet","Glouse, bracelet","clothes","","",UPI,onetime,"",
10918,2018-10-26,770,"Lunch","Lunch","food","","",UPI,onetime,"",
10919,2018-10-26,125,"Activities in sterling kodai","Activities in sterling kodai","kids","","",UPI,onetime,"",
10920,2018-10-26,105,"Maggie and eggs","Maggie and eggs","food","","",UPI,onetime,"",
10921,2018-10-26,591,"Dinner","Dinner - Pullav","food","","",UPI,onetime,"",
10902,2018-10-27,2704,"Sterling kodai charges","Sterling kodai charges","Travel","","",UPI,onetime,"",
10903,2018-10-27,80,"Group photo","Group photo","Travel","","",UPI,onetime,"",
10904,2018-10-27,30,"Playing","Playing","kids","","",UPI,onetime,"",
10905,2018-10-27,150,"Spouts and massager","Spouts and massager","Travel","","",UPI,onetime,"",
10906,2018-10-27,2000,"Diesel for I20","Diesel for I20","petrol-diesel","","",UPI,onetime,"",
10907,2018-10-27,270,"Oranges and lakhman phal, grapes","Oranges and lakhman phal, grapes","food","","",UPI,onetime,"",
10908,2018-10-27,1526,"Lunch -thalakapatti","Lunch -thalakapatti","food","","",UPI,onetime,"",
10909,2018-10-27,140,"Ice cream","Ice cream","food","","",UPI,onetime,"",
10910,2018-10-27,120,"Coconut water","Coconut water","food","","",UPI,onetime,"",
10911,2018-10-27,435,"Toll fee charges","Toll fee charges","Travel","","",UPI,onetime,"",
10912,2018-10-27,350,"Dinner","Dinner","food","","",UPI,onetime,"",
10901,2018-10-28,420,"Doctor +medicine charges","Doctor +medicine charges","medical","doctor","Vinutha",UPI,must,"",
10900,2018-10-29,7350,"Tata Sky yearly subscription","Tata Sky yearly subscription","Entertainment","","",UPI,must,"",
10899,2018-10-30,600,"Vinutha Monthly expenses","Vinutha Monthly expenses","vinutha-monthly expense","","",UPI,must,"",
10897,2018-10-31,2000,"Thiruvallamallai","Thiruvallamallai - hotel/food etc","Travel","","",UPI,must,"",
10898,2018-10-31,40,"Thiruvannamallai","Thiruvannamallai","Travel","","",UPI,must,"",
10895,2018-11-02,4191,"Monthly groceries","Monthly groceries - Market - chillies, rice, jaggery, maggie etc","house-monthly","","",UPI,must,"",
10896,2018-11-02,200,"Petrol for 2 wheeler","Petrol for 2 wheeler","petrol-diesel","","",UPI,must,"",
10893,2018-11-03,30,"Breakfast","Breakfast","food","","",UPI,must,"",
10894,2018-11-03,3600,"Vinutha Monthly expenses","Vinutha Monthly expenses","vinutha-monthly expense","","",UPI,must,"",
10888,2018-11-04,33,"Snacks","Snacks","food","","",UPI,must,"",
10889,2018-11-04,150,"Auto, Bus","Auto, Bus","Travel","","",UPI,must,"",
10890,2018-11-04,3782,"Sterling Holidays Annual Fee","Sterling Holidays Annual Fee","Travel","subscription","",UPI,onetime,"",
10891,2018-11-04,25000,"Monthly house expenses","Monthly house expenses","house-monthly","","",UPI,must,"",
10892,2018-11-04,6000,"Panasonic TV Loan","Panasonic TV Loan","tvloan","","",UPI,must,"",
10886,2018-11-05,10,"Juice","Juice","food","","",UPI,must,"",
10887,2018-11-05,500,"Play Activities","Play Activities","kids","","",UPI,onetime,"",
10885,2018-11-06,60,"Juice","Juice","food","","",UPI,must,"",
10880,2018-11-07,713,"Vinutha birthday Cake","Vinutha birthday Cake","food","","",UPI,must,"",
10881,2018-11-07,543,"Festival items","Festival items - banana leaves etc","festival","","",UPI,must,"",
10882,2018-11-07,2800,"Crackers","Crackers","festival","","",UPI,must,"",
10883,2018-11-07,2000,"Festival gift","Festival gift - money","festival","","",UPI,must,"",
10884,2018-11-07,1255,"Airtel Bill","Airtel Bill","mobile-telephone","","Family",UPI,must,"",
10879,2018-11-08,276,"Breakfast for all","Breakfast for all - set dosa","food","","",UPI,must,"",
10876,2018-11-10,280,"Breakfast","Breakfast","food","","",UPI,must,"",
10877,2018-11-10,100,"Kishan Metro Card charge","Kishan Metro Card charge","Travel","","",UPI,must,"",
10878,2018-11-10,1000,"Mamanya Outing","Mamanya Outing - Nov","Travel","","",UPI,must,"",
10873,2018-11-11,200,"Vinutha Expense","Vinutha Expense","vinutha-monthly expense","","",UPI,must,"",
10874,2018-11-11,95,"Print out, File","Print out, File","stationary","","",UPI,must,"",
10875,2018-11-11,695,"Jergens cream and sugar tablets","Jergens cream and sugar tablets","medical","medicines","Family",UPI,must,"",
10871,2018-11-12,85,"Chats","Chats","food","","",UPI,must,"",
10872,2018-11-12,60,"Fruits","Fruits","food","","",UPI,must,"",
10867,2018-11-13,2585,"Insurance for 2 wheeler","Insurance for 2 wheeler","vehicle-expense","","",UPI,onetime,"",
10868,2018-11-13,8490,"Insurance for 4 wheeler","Insurance for 4 wheeler","vehicle-expense","","",UPI,onetime,"",
10869,2018-11-13,300,"Cake","Cake","food","","",UPI,must,"",
10870,2018-11-13,300,"Petrol for 2 wheeler","Petrol for 2 wheeler","petrol-diesel","","",UPI,must,"",
10864,2018-11-14,80,"Medicine for smitha","Medicine for smitha","medical","medicines","Smitha",UPI,must,"",
10865,2018-11-14,35,"Idli","Idli","food","","",UPI,must,"",
10866,2018-11-14,15,"Eggs","Eggs","food","","",UPI,must,"",
10861,2018-11-15,175,"Auto","Auto","Travel","","",UPI,must,"",
10862,2018-11-15,50,"Parking charge","Parking charge","Travel","","",UPI,must,"",
10863,2018-11-15,570,"Club eating","Club eating","food","","",UPI,must,"",
10860,2018-11-17,300,"Breakfast","Breakfast","food","","",UPI,must,"",
10859,2018-11-18,7759,"Birla Sunlife insurance premium","Birla Sunlife insurance premium","child-insurance","","",UPI,must,"",
10856,2018-11-20,300,"Consultation charges","Consultation charges","medical","doctor","Seenu",UPI,must,"",
10857,2018-11-20,325,"Medicines","Medicines","medical","medicines","Smitha",UPI,must,"",
10858,2018-11-20,3053,"Hathway Quarterly Subscription","Hathway Quarterly Subscription","hathway","","",UPI,must,"",
10855,2018-11-21,610,"Fruits and bakery items","Fruits and bakery items","food","","",UPI,must,"",
10853,2018-11-22,80,"Masala Puri, Paani Poori","Masala Puri, Paani Poori","food","","",UPI,must,"",
10854,2018-11-22,130,"Pooja items","Pooja items","pooja","","",UPI,must,"",
10851,2018-11-23,500,"Vinutha Monthly expense","Vinutha Monthly expense - parlor","vinutha-monthly expense","","",UPI,must,"",
10852,2018-11-23,360,"Dry Fruits","Dry Fruits - Manek Mawa","food","","",UPI,must,"",
10850,2018-11-26,585,"Film Ticket","Film Ticket","Entertainment","","",UPI,must,"",
10849,2018-11-27,1850,"Kishan Field trip","Kishan Field trip","Travel","","",UPI,must,"",
10847,2018-11-28,140,"Sugar Medicines","Sugar Medicines","medical","medicines","Mother",UPI,must,"",
10848,2018-11-28,95,"Ice cream","Ice cream","food","","",UPI,must,"",
10844,2018-11-29,1500,"Diesel for I20","Diesel for I20","petrol-diesel","","",UPI,must,"",
10845,2018-11-29,1239,"Airtel Bill","Airtel Bill","mobile-telephone","","Family",UPI,must,"",
10846,2018-11-29,40,"Tips","Tips","misc","","",UPI,must,"",
10841,2018-11-30,110,"Medicines for kishan","Medicines for kishan","medical","medicines","Kishan",UPI,must,"",
10842,2018-11-30,29000,"Monthly house expenses","Monthly house expenses","house-monthly","","",UPI,must,"",
10843,2018-11-30,3600,"Vinutha monthly expenses","Vinutha monthly expenses","vinutha-monthly expense","","",UPI,must,"",
10839,2018-12-01,40,"Papaya..","Papaya..","food","","",UPI,must,"",
10840,2018-12-01,190,"Breakfast","Breakfast","food","","",UPI,must,"",
10838,2018-12-02,60,"Vada, bonda","Vada, bonda","food","","",UPI,must,"",
10837,2018-12-03,150,"Medicines -father","Medicines -father","medical","medicines","Father",UPI,must,"",
10836,2018-12-04,6000,"TV Loan payment","TV Loan payment","tvloan","","",UPI,must,"",
10835,2018-12-05,1000,"Mamanya's Outing","Mamanya's Outing","Travel","","",UPI,must,"",
10834,2018-12-06,500,"Vinutha Expense","Vinutha Expense - Nanjangud","vinutha-monthly expense","","",UPI,must,"",
10833,2018-12-07,110,"Medicines","Medicines","medical","medicines","Family",UPI,must,"",
10831,2018-12-10,250,"Pani Puri poori","Pani Puri poori","food","","",UPI,must,"",
10832,2018-12-10,20,"Parking charge","Parking charge","Travel","","",UPI,must,"",
10825,2018-12-12,800,"Kishan","Kishan - Track Pant, Jerkin - kishan, smitha","clothes","","",UPI,must,"",
10826,2018-12-12,350,"Petrol for 2 wheeler","Petrol for 2 wheeler","petrol-diesel","","",UPI,must,"",
10827,2018-12-12,300,"Vegetables/Fruits","Vegetables/Fruits","food","","",UPI,must,"",
10828,2018-12-12,60,"Idli/Vada","Idli/Vada","food","","",UPI,must,"",
10829,2018-12-12,40,"Tender coconut","Tender coconut","food","","",UPI,must,"",
10830,2018-12-12,100,"Kishan","Kishan - money for field trip","Travel","","",UPI,must,"",
10824,2018-12-13,70,"Coffee","Coffee","food","","",UPI,must,"",
10822,2018-12-15,100,"avarekai","avarekai","food","","",UPI,must,"",
10823,2018-12-15,200,"wedding","wedding - vinutha kade Gift","gift","","",UPI,must,"",
10819,2018-12-17,7758,"Children insurance","Children insurance","child-insurance","","",UPI,must,"",
10820,2018-12-17,84,"Masala Puri, puff","Masala Puri, puff","food","","",UPI,must,"",
10821,2018-12-17,150,"Fruits","Fruits","food","","",UPI,must,"",
10815,2018-12-18,410,"Doctor +medicine charges","Doctor +medicine charges","medical","doctor","Seenu",UPI,must,"",
10816,2018-12-18,80,"Kantika","Kantika","medical","medicines","Family",UPI,must,"",
10817,2018-12-18,1652,"Linkedin Monthly charge","Linkedin Monthly charge","professional","","",UPI,must,"",
10818,2018-12-18,65,"Idli, dosa","Idli, dosa","food","","",UPI,must,"",
10814,2018-12-20,700,"Dinner with friends","Dinner with friends","food","","",UPI,must,"",
10813,2018-12-23,610,"Movie Tickets -KGF","Movie Tickets -KGF","Entertainment","","",UPI,must,"",
10812,2018-12-24,82,"Chips etc","Chips etc","food","","",UPI,must,"",
10811,2018-12-25,350,"Medicines, creams","Medicines, creams","medical","medicines","Seenu",UPI,must,"",
